Diagnosis,LogsheetType,LogsheetTab,Column,Row,Value,ExtendedDiagnosis,FilePath,DataType,Requirement
illegal depth,sediment,sampling,depth,45,23,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,46,23,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,47,23,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,48,23,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,49,23,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,50,23,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,51,23,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,52,23,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,81,24,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,82,24,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,83,24,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,84,24,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,85,24,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,86,24,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,87,24,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,88,24,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
illegal depth,sediment,sampling,depth,89,24,depth must be less than or equal to tot_depth_water_col (18),/github/workspace/logsheets/filtered/sediment_sampling.csv,EMOBONList,mandatory
orcid error,sediment,sampling,sampl_person,6,"Houbin, Daguin, Comtet",orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,7,"Houbin, Daguin, Comtet",orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,8,"Houbin, Daguin, Comtet",orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,9,"Houbin, Daguin, Comtet",orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,10,"Houbin, Daguin, Comtet",orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,26,"Houbin, Daguin, Comtet",orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,27,"Houbin, Daguin, Comtet",orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,28,"Houbin, Daguin, Comtet",orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,29,"Houbin, Daguin, Comtet",orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,30,"Houbin, Daguin, Comtet",orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,54,"Houbin, Daguin, Comtet",orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,55,"Houbin, Daguin, Comtet",orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,56,"Houbin, Daguin, Comtet",orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,76,Houbin Daguin Thiebaut,orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,77,Houbin Daguin Thiebaut,orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,78,Houbin Daguin Thiebaut,orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,79,Houbin Daguin Thiebaut,orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
orcid error,sediment,sampling,sampl_person,80,Houbin Daguin Thiebaut,orcid 0000-0002-4572-3371 corresponds to person name Céline Houbin,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
x after y violation,sediment,sampling,ship_date_seq,31,2022-07-18 00:00:00,ship_date_seq must be after ship_date (y = 2022-10-11 00:00:00),/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDDate,mandatory
x after y violation,sediment,sampling,ship_date_seq,32,2022-07-18 00:00:00,ship_date_seq must be after ship_date (y = 2022-10-11 00:00:00),/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDDate,mandatory
x after y violation,sediment,sampling,ship_date_seq,41,2022-07-18 00:00:00,ship_date_seq must be after ship_date (y = 2022-10-11 00:00:00),/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDDate,mandatory
x after y violation,sediment,sampling,ship_date_seq,42,2022-07-18 00:00:00,ship_date_seq must be after ship_date (y = 2022-10-11 00:00:00),/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDDate,mandatory
x after y violation,sediment,sampling,ship_date_seq,49,2022-07-18 00:00:00,ship_date_seq must be after ship_date (y = 2022-10-11 00:00:00),/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDDate,mandatory
x after y violation,sediment,sampling,ship_date_seq,50,2022-07-18 00:00:00,ship_date_seq must be after ship_date (y = 2022-10-11 00:00:00),/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDDate,mandatory
source_mat_id error,sediment,sampling,source_mat_id,21,EMOBON_ROSKOGO_So_211222_micro_1,source_mat_id should match ^EMOBON_ROSKOGO_So_221222_micro_1$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,22,EMOBON_ROSKOGO_So_211222_micro_2,source_mat_id should match ^EMOBON_ROSKOGO_So_221222_micro_2$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,23,EMOBON_ROSKOGO_So_211222_micro_3,source_mat_id should match ^EMOBON_ROSKOGO_So_221222_micro_3$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,24,EMOBON_ROSKOGO_So_211222_micro_4,source_mat_id should match ^EMOBON_ROSKOGO_So_221222_micro_4$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,25,EMOBON_ROSKOGO_So_211222_micro_blank,source_mat_id should match ^EMOBON_ROSKOGO_So_221222_micro_blank$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,142,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,143,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,144,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,145,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,146,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,147,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,148,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,149,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,150,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,151,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,152,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,153,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,154,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,155,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,156,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,157,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,158,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,159,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,160,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,161,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,162,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,163,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,164,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,165,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,166,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,167,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,168,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,169,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,170,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,171,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,172,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,173,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,174,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,175,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,176,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,177,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,178,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,179,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,180,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,181,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,182,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,183,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,184,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,185,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,186,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,187,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,188,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,189,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,190,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,191,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,192,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,193,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,194,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,195,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,196,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,197,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,198,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,199,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,200,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,201,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,202,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,203,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,204,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,205,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,206,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,207,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,208,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,209,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,210,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,211,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,212,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,213,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,214,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,215,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,216,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,217,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,218,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,219,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,220,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
source_mat_id error,sediment,sampling,source_mat_id,221,EMOBON___,source_mat_id should match ^EMOBON_ROSKOGO_So___$,/github/workspace/logsheets/filtered/sediment_sampling.csv,XSDString,mandatory
